time_s,lap,dist_m,speed_kph,engine_rpm,gear,throttle_pct,brake,pos_x,pos_y
69.56,2,568.91,106.2,11719,6,100.0,0,-133.35,55.03
69.61,2,570.38,106.2,11719,6,100.0,0,-133.56,53.57
69.66,2,571.86,106.2,11719,6,100.0,0,-133.78,52.11
69.71,2,573.33,106.2,11719,6,100.0,0,-134.03,50.66
69.76,2,574.81,106.2,11719,6,100.0,0,-134.28,49.21
69.81,2,576.28,106.2,11719,6,100.0,0,-134.56,47.76
69.86,2,577.76,106.2,11719,6,100.0,0,-134.86,46.31
69.91,2,579.23,106.2,11719,6,100.0,0,-135.18,44.87
69.96,2,580.71,106.2,11719,6,100.0,0,-135.53,43.44
70.01,2,582.18,106.2,11719,6,100.0,0,-135.89,42.01
70.06,2,583.66,106.2,11719,6,100.0,0,-136.29,40.59
70.11,2,585.13,106.2,11718,6,86.7,0,-136.7,39.17
70.16,2,586.61,106.08,11705,6,0.0,0,-137.15,37.77
70.21,2,588.08,106.15,11713,6,100.0,0,-137.61,36.37
70.26,2,589.56,106.2,11719,6,100.0,0,-138.1,34.98
70.31,2,591.03,106.2,11719,6,100.0,0,-138.62,33.6
70.36,2,592.51,106.2,11719,6,100.0,0,-139.16,32.23
70.41,2,593.98,106.2,11719,6,100.0,0,-139.73,30.86
70.46,2,595.46,106.2,11719,6,100.0,0,-140.31,29.51
70.51,2,596.93,106.2,11719,6,100.0,0,-140.92,28.17
70.56,2,598.41,106.2,11719,6,100.0,0,-141.55,26.83
70.61,2,599.88,106.2,11719,6,100.0,0,-142.2,25.51
70.66,2,601.36,106.2,11719,6,100.0,0,-142.87,24.19
70.71,2,602.83,106.2,11719,6,100.0,0,-143.55,22.89
70.76,2,604.31,106.2,11719,6,100.0,0,-144.25,21.59
70.81,2,605.78,106.2,11719,6,100.0,0,-144.97,20.3
70.86,2,607.26,106.2,11719,6,100.0,0,-145.69,19.01
70.91,2,608.73,106.2,11719,6,100.0,0,-146.43,17.74
70.96,2,610.21,106.2,11719,6,100.0,0,-147.18,16.47
71.01,2,611.68,106.2,11719,6,100.0,0,-147.94,15.2
71.06,2,613.16,106.2,11719,6,100.0,0,-148.71,13.94
71.11,2,614.63,106.2,11719,6,100.0,0,-149.48,12.69
71.16,2,616.11,106.2,11719,6,100.0,0,-150.26,11.43
71.21,2,617.58,106.2,11719,6,100.0,0,-151.04,10.18
71.26,2,619.06,106.2,11719,6,100.0,0,-151.83,8.94
71.31,2,620.53,106.2,11719,6,100.0,0,-152.62,7.69
71.36,2,622.01,106.2,11719,6,100.0,0,-153.41,6.45
71.41,2,623.48,106.2,11719,6,100.0,0,-154.21,5.2
71.46,2,624.96,106.2,11719,6,100.0,0,-155.0,3.96
71.51,2,626.43,106.2,11719,6,100.0,0,-155.8,2.72
71.56,2,627.91,106.2,11719,6,100.0,0,-156.59,1.47
71.61,2,629.38,106.2,11719,6,100.0,0,-157.38,0.23
71.66,2,630.86,106.2,11719,6,100.0,0,-158.16,-1.02
71.71,2,632.33,106.2,11719,6,100.0,0,-158.95,-2.27
71.76,2,633.81,106.2,11719,6,100.0,0,-159.73,-3.52
71.81,2,635.28,106.2,11719,6,100.0,0,-160.5,-4.78
71.86,2,636.76,106.2,11719,6,100.0,0,-161.27,-6.04
71.91,2,638.23,106.2,11719,6,100.0,0,-162.03,-7.3
71.96,2,639.71,106.2,11719,6,100.0,0,-162.79,-8.57
72.01,2,641.18,106.2,11719,6,100.0,0,-163.53,-9.84
72.06,2,642.66,106.2,11719,6,100.0,0,-164.27,-11.11
72.11,2,644.13,106.2,11719,6,100.0,0,-165.01,-12.39
72.16,2,645.61,106.2,11719,6,100.0,0,-165.73,-13.68
72.21,2,647.08,106.2,11719,6,100.0,0,-166.44,-14.97
72.26,2,648.56,106.2,11719,6,100.0,0,-167.14,-16.27
72.31,2,650.03,106.2,11719,6,100.0,0,-167.84,-17.57
72.36,2,651.51,106.2,11719,6,100.0,0,-168.51,-18.88
72.41,2,652.98,106.2,11719,6,100.0,0,-169.18,-20.2
72.46,2,654.46,106.2,11719,6,100.0,0,-169.84,-21.52
72.51,2,655.93,106.2,11719,6,100.0,0,-170.48,-22.84
72.56,2,657.41,106.2,11719,6,100.0,0,-171.11,-24.18
72.61,2,658.88,106.2,11719,6,100.0,0,-171.72,-25.52
72.66,2,660.36,106.2,11719,6,100.0,0,-172.32,-26.87
72.71,2,661.83,106.2,11719,6,100.0,0,-172.91,-28.22
72.76,2,663.31,106.2,11719,6,100.0,0,-173.47,-29.58
72.81,2,664.78,106.2,11719,6,100.0,0,-174.02,-30.95
72.86,2,666.26,106.2,11719,6,100.0,0,-174.56,-32.33
72.91,2,667.73,106.2,11719,6,100.0,0,-175.07,-33.71
72.96,2,669.21,106.2,11719,6,100.0,0,-175.57,-35.1
73.01,2,670.68,106.2,11719,6,100.0,0,-176.04,-36.5
73.06,2,672.16,106.2,11719,6,100.0,0,-176.5,-37.9
73.11,2,673.63,106.2,11719,6,100.0,0,-176.93,-39.31
73.16,2,675.11,106.2,11719,6,100.0,0,-177.35,-40.72
73.21,2,676.58,106.2,11719,6,100.0,0,-177.74,-42.14
73.26,2,678.06,106.2,11719,6,100.0,0,-178.11,-43.57
73.31,2,679.53,106.2,11719,6,100.0,0,-178.45,-45.01
73.36,2,681.01,106.2,11719,6,99.4,0,-178.78,-46.45
73.41,2,682.48,105.96,11692,6,0.0,1,-179.07,-47.89
73.46,2,683.94,104.81,11565,6,0.0,1,-179.34,-49.33
73.51,2,685.39,103.48,11418,6,0.0,1,-179.58,-50.76
73.56,2,686.82,102.2,11277,6,0.0,1,-179.79,-52.17
73.61,2,688.23,100.97,11141,6,0.0,1,-179.97,-53.57
73.66,2,689.62,99.78,12026,5,0.0,1,-180.12,-54.95
73.71,2,691.0,98.64,12501,5,0.0,1,-180.24,-56.33
73.76,2,692.36,97.54,12362,5,0.0,1,-180.34,-57.69
73.81,2,693.71,96.49,12228,5,0.0,1,-180.41,-59.03
73.86,2,695.04,95.47,12100,5,0.0,1,-180.45,-60.36
73.91,2,696.36,94.5,11977,5,0.0,1,-180.47,-61.68
73.96,2,697.67,93.57,11858,5,0.0,1,-180.46,-62.99
74.01,2,698.96,92.67,11745,5,0.0,1,-180.42,-64.28
74.06,2,700.24,91.82,11636,5,0.0,1,-180.36,-65.56
74.11,2,701.51,90.91,11522,5,0.0,1,-180.27,-66.83
74.16,2,702.77,89.88,11391,5,0.0,1,-180.15,-68.08
74.21,2,704.01,89.21,11305,5,0.0,1,-180.01,-69.31
74.26,2,705.25,88.7,11242,5,0.0,1,-179.85,-70.54
74.31,2,706.47,88.06,11161,5,0.0,1,-179.66,-71.75
74.36,2,707.69,87.43,11081,5,0.0,1,-179.44,-72.95
74.41,2,708.9,86.84,11005,5,0.0,1,-179.21,-74.14
74.46,2,710.11,86.28,10935,5,0.0,1,-178.94,-75.31
74.51,2,711.3,85.73,10865,5,0.0,1,-178.65,-76.47
74.56,2,712.49,85.04,11688,5,0.0,1,-178.34,-77.61
74.61,2,713.66,84.41,12564,4,0.0,1,-178.01,-78.74
74.66,2,714.83,84.19,12531,4,0.0,1,-177.65,-79.86
74.71,2,716.0,84.01,12504,4,0.0,1,-177.27,-80.96
74.76,2,717.17,83.67,12453,4,0.0,1,-176.87,-82.05
74.81,2,718.33,83.36,12408,4,0.0,1,-176.44,-83.13
74.86,2,719.48,83.09,12367,4,0.0,1,-175.99,-84.19
74.91,2,720.63,82.7,12309,4,0.0,1,-175.51,-85.24
74.96,2,721.78,82.19,12233,4,0.0,1,-175.02,-86.27
75.01,2,722.92,82.16,12229,4,92.0,0,-174.5,-87.29
75.06,2,724.06,82.33,12253,4,93.8,0,-173.96,-88.3
75.11,2,725.2,82.26,12244,4,0.0,0,-173.39,-89.29
75.16,2,726.35,82.2,12235,4,0.0,0,-172.81,-90.27
75.21,2,727.49,82.18,12231,4,0.0,0,-172.2,-91.23
75.26,2,728.63,82.14,12226,4,0.0,1,-171.56,-92.18
75.31,2,729.77,81.97,12200,4,0.0,1,-170.91,-93.12
75.36,2,730.91,81.9,12190,4,90.7,0,-170.24,-94.04
75.41,2,732.05,82.27,12244,4,100.0,0,-169.54,-94.94
75.46,2,733.19,82.59,12292,4,100.0,0,-168.82,-95.83
75.51,2,734.34,82.77,12320,4,100.0,0,-168.08,-96.71
75.56,2,735.49,82.99,12352,4,100.0,0,-167.32,-97.57
75.61,2,736.65,83.24,12389,4,100.0,0,-166.53,-98.41
75.66,2,737.8,83.52,12431,4,100.0,0,-165.72,-99.24
75.71,2,738.97,83.84,12478,4,100.0,0,-164.9,-100.06
75.76,2,740.13,84.19,12530,4,20.0,0,-164.04,-100.86
75.81,2,741.3,84.53,12581,4,20.0,0,-163.17,-101.64
75.86,2,742.48,84.83,12626,4,20.0,0,-162.28,-102.4
75.91,2,743.66,85.34,11449,5,20.0,0,-161.36,-103.15
75.96,2,744.85,85.98,10897,5,20.0,0,-160.43,-103.88
76.01,2,746.05,86.52,10965,5,24.0,0,-159.47,-104.6
76.06,2,747.26,87.08,11035,5,100.0,0,-158.48,-105.3
76.11,2,748.47,87.66,11110,5,100.0,0,-157.48,-105.98
76.16,2,749.69,88.28,11188,5,100.0,0,-156.46,-106.65
76.21,2,750.92,88.93,11271,5,100.0,0,-155.41,-107.29
76.26,2,752.16,89.62,11358,5,100.0,0,-154.34,-107.92
76.31,2,753.41,90.34,11449,5,100.0,0,-153.25,-108.53
76.36,2,754.67,91.09,11544,5,100.0,0,-152.14,-109.13
76.41,2,755.94,91.87,11642,5,100.0,0,-151.01,-109.7
76.46,2,757.22,92.49,11721,5,100.0,0,-149.85,-110.26
76.51,2,758.51,93.23,11815,5,100.0,0,-148.68,-110.79
76.56,2,759.81,94.26,11946,5,100.0,0,-147.48,-111.31
76.61,2,761.13,95.21,12067,5,100.0,0,-146.27,-111.8
76.66,2,762.46,96.15,12185,5,100.0,0,-145.03,-112.28
76.71,2,763.8,97.11,12306,5,100.0,0,-143.76,-112.74
76.76,2,765.15,98.09,12432,5,20.0,0,-142.48,-113.17
76.81,2,766.52,99.11,12561,5,20.0,0,-141.18,-113.59
76.86,2,767.91,99.84,12653,5,20.0,0,-139.85,-113.98
76.91,2,769.3,100.4,11079,6,20.0,0,-138.51,-114.35
76.96,2,770.7,101.48,11198,6,20.0,0,-137.15,-114.7
77.01,2,772.12,102.56,11317,6,100.0,0,-135.77,-115.02
77.06,2,773.55,103.64,11436,6,100.0,0,-134.37,-115.33
77.11,2,774.99,104.72,11556,6,100.0,0,-132.96,-115.61
77.16,2,776.45,105.59,11652,6,100.0,0,-131.52,-115.87
77.21,2,777.93,106.18,11717,6,100.0,0,-130.07,-116.1
77.26,2,779.4,106.2,11719,6,100.0,0,-128.61,-116.31
77.31,2,780.88,106.2,11719,6,100.0,0,-127.14,-116.49
77.36,2,782.35,106.2,11719,6,100.0,0,-125.68,-116.65
77.41,2,783.83,106.2,11719,6,100.0,0,-124.21,-116.79
77.46,2,785.3,106.2,11719,6,100.0,0,-122.74,-116.9
77.51,2,786.78,106.2,11719,6,100.0,0,-121.26,-116.99
77.56,2,788.25,106.2,11719,6,100.0,0,-119.79,-117.05
77.61,2,789.73,106.2,11719,6,100.0,0,-118.32,-117.1
77.66,2,791.2,106.2,11719,6,100.0,0,-116.84,-117.12
77.71,2,792.68,106.2,11719,6,100.0,0,-115.37,-117.12
77.76,2,794.15,106.2,11719,6,100.0,0,-113.89,-117.1
77.81,2,795.63,106.2,11719,6,100.0,0,-112.42,-117.05
77.86,2,797.1,106.2,11719,6,100.0,0,-110.94,-116.99
77.91,2,798.58,106.2,11719,6,100.0,0,-109.47,-116.91
77.96,2,800.05,106.2,11719,6,100.0,0,-108.0,-116.81
78.01,2,801.53,106.2,11719,6,100.0,0,-106.53,-116.69
78.06,2,803.0,106.2,11719,6,100.0,0,-105.06,-116.55
78.11,2,804.48,106.2,11719,6,100.0,0,-103.59,-116.39
78.16,2,805.95,106.2,11719,6,100.0,0,-102.13,-116.22
78.21,2,807.43,106.2,11719,6,100.0,0,-100.67,-116.03
78.26,2,808.9,106.2,11719,6,100.0,0,-99.21,-115.82
78.31,2,810.38,106.2,11719,6,100.0,0,-97.75,-115.59
78.36,2,811.85,106.2,11719,6,100.0,0,-96.29,-115.35
78.41,2,813.33,106.2,11719,6,100.0,0,-94.84,-115.09
78.46,2,814.8,106.2,11719,6,100.0,0,-93.39,-114.82
78.51,2,816.28,106.2,11719,6,100.0,0,-91.95,-114.53
78.56,2,817.75,106.2,11719,6,100.0,0,-90.5,-114.22
78.61,2,819.23,106.2,11719,6,100.0,0,-89.06,-113.9
78.66,2,820.7,106.2,11719,6,100.0,0,-87.63,-113.57
78.71,2,822.18,106.2,11719,6,100.0,0,-86.19,-113.22
78.76,2,823.65,106.2,11719,6,100.0,0,-84.76,-112.86
78.81,2,825.13,106.2,11719,6,100.0,0,-83.34,-112.49
78.86,2,826.6,106.2,11719,6,100.0,0,-81.91,-112.1
78.91,2,828.08,106.2,11719,6,100.0,0,-80.49,-111.7
78.96,2,829.55,106.2,11719,6,100.0,0,-79.08,-111.29
79.01,2,831.03,106.2,11719,6,100.0,0,-77.66,-110.86
79.06,2,832.5,106.2,11719,6,100.0,0,-76.26,-110.43
79.11,2,833.98,106.2,11719,6,100.0,0,-74.85,-109.98
79.16,2,835.45,106.2,11719,6,100.0,0,-73.45,-109.52
79.21,2,836.93,106.2,11719,6,100.0,0,-72.05,-109.05
79.26,2,838.4,106.2,11719,6,100.0,0,-70.65,-108.57
79.31,2,839.88,106.2,11719,6,100.0,0,-69.26,-108.08
79.36,2,841.35,106.2,11719,6,100.0,0,-67.87,-107.59
79.41,2,842.83,106.2,11719,6,100.0,0,-66.49,-107.08
79.46,2,844.3,106.2,11719,6,100.0,0,-65.11,-106.56
79.51,2,845.78,106.2,11719,6,100.0,0,-63.73,-106.04
79.56,2,847.25,106.2,11719,6,100.0,0,-62.35,-105.5
79.61,2,848.73,106.2,11719,6,100.0,0,-60.98,-104.96
79.66,2,850.2,106.2,11719,6,100.0,0,-59.61,-104.42
79.71,2,851.68,106.2,11719,6,100.0,0,-58.24,-103.86
79.76,2,853.15,106.2,11719,6,100.0,0,-56.88,-103.31
79.81,2,854.63,106.2,11719,6,100.0,0,-55.52,-102.74
79.86,2,856.1,106.2,11719,6,100.0,0,-54.15,-102.18
79.91,2,857.58,106.2,11719,6,100.0,0,-52.79,-101.6
79.96,2,859.05,106.2,11719,6,100.0,0,-51.44,-101.03
80.01,2,860.53,106.2,11719,6,100.0,0,-50.08,-100.45
80.06,2,862.0,106.2,11719,6,100.0,0,-48.72,-99.87
80.11,2,863.48,106.2,11719,6,100.0,0,-47.36,-99.3
80.16,2,864.95,106.2,11719,6,100.0,0,-46.01,-98.72
80.21,2,866.43,106.2,11719,6,100.0,0,-44.65,-98.15
80.26,2,867.9,106.2,11719,6,100.0,0,-43.29,-97.58
80.31,2,869.38,106.2,11719,6,62.4,0,-41.93,-97.01
80.36,2,870.85,105.09,11597,6,0.0,1,-40.56,-96.46
80.41,2,872.29,102.72,11334,6,0.0,1,-39.23,-95.92
80.46,2,873.7,100.29,12206,5,0.0,1,-37.91,-95.41
80.51,2,875.07,97.86,12402,5,0.0,1,-36.63,-94.91
80.56,2,876.41,95.43,12094,5,0.0,1,-35.37,-94.45
80.61,2,877.72,93.0,11786,5,0.0,1,-34.13,-94.02
80.66,2,879.0,90.57,11478,5,0.0,1,-32.92,-93.61
80.71,2,880.24,88.14,11170,5,0.0,1,-31.74,-93.23
80.76,2,881.45,85.71,11695,5,0.0,1,-30.59,-92.88
80.81,2,882.62,83.28,12395,4,0.0,1,-29.46,-92.57
80.86,2,883.76,80.85,12034,4,0.0,1,-28.36,-92.28
80.91,2,884.87,78.42,11672,4,0.0,1,-27.28,-92.03
80.96,2,885.94,75.99,11310,4,0.0,1,-26.23,-91.81
81.01,2,886.98,73.56,10949,4,0.0,1,-25.21,-91.62
81.06,2,887.98,71.42,10630,4,0.0,1,-24.21,-91.47
81.11,2,888.96,69.7,10374,4,0.0,1,-23.24,-91.34
81.16,2,889.92,68.4,10180,4,0.0,1,-22.29,-91.25
81.21,2,890.87,67.48,10043,4,0.0,1,-21.35,-91.18
81.26,2,891.8,66.78,9939,4,0.0,1,-20.41,-91.14
81.31,2,892.72,66.41,9885,4,72.2,0,-19.49,-91.13
81.36,2,893.65,66.53,9901,4,100.0,0,-18.57,-91.14
81.41,2,894.57,67.01,9974,4,100.0,0,-17.64,-91.18
81.46,2,895.51,67.86,10100,4,100.0,0,-16.71,-91.25
81.51,2,896.46,68.92,10258,4,100.0,0,-15.76,-91.34
81.56,2,897.42,70.0,10419,4,100.0,0,-14.8,-91.46
81.61,2,898.4,71.08,10580,4,100.0,0,-13.84,-91.61
81.66,2,899.4,72.16,10741,4,100.0,0,-12.86,-91.79
81.71,2,900.41,73.24,10901,4,100.0,0,-11.87,-91.99
81.76,2,901.43,74.32,11062,4,100.0,0,-10.87,-92.22
81.81,2,902.47,75.4,11223,4,100.0,0,-9.86,-92.47
81.86,2,903.53,76.48,12349,4,100.0,0,-8.84,-92.74
81.91,2,904.6,77.56,13391,4,100.0,0,-7.81,-93.03
81.96,2,905.68,78.64,13578,4,100.0,0,-6.77,-93.34
82.01,2,906.78,79.72,13764,4,100.0,0,-5.72,-93.66
82.06,2,907.89,80.8,13951,4,100.0,0,-4.66,-93.99
82.11,2,909.02,81.88,14137,4,100.0,0,-3.58,-94.34
82.16,2,910.17,82.96,14324,4,100.0,0,-2.49,-94.69
82.21,2,911.33,84.04,14510,4,100.0,0,-1.39,-95.05
82.26,2,912.5,85.12,13590,5,100.0,0,-0.27,-95.4
82.31,2,913.69,86.2,12673,5,100.0,0,0.87,-95.76
82.36,2,914.9,87.28,12831,5,100.0,0,2.02,-96.11
82.41,2,916.12,88.36,12990,5,100.0,0,3.19,-96.46
82.46,2,917.35,89.44,13149,5,100.0,0,4.38,-96.79
82.51,2,918.6,90.52,13308,5,100.0,0,5.59,-97.11
82.56,2,919.87,91.6,13467,5,100.0,1,6.81,-97.41
82.61,2,921.13,89.57,13167,5,100.0,1,8.04,-97.69
82.66,2,922.35,87.14,12810,5,100.0,1,9.24,-97.94
82.71,2,923.54,84.71,13621,4,100.0,1,10.41,-98.16
82.76,2,924.7,82.28,14206,4,100.0,1,11.56,-98.34
82.81,2,925.83,80.1,13830,4,100.0,1,12.67,-98.5
82.86,2,926.93,78.24,13508,4,100.0,1,13.77,-98.62
82.91,2,928.01,76.63,13231,4,100.0,1,14.84,-98.71
82.96,2,929.06,75.26,12993,4,100.0,1,15.89,-98.78
83.01,2,930.1,74.06,12787,4,100.0,1,16.93,-98.82
83.06,2,931.12,73.03,12609,4,100.0,1,17.95,-98.83
83.11,2,932.13,72.13,12236,4,87.2,1,18.96,-98.82
83.16,2,933.12,71.36,10620,4,0.0,1,19.95,-98.78
83.21,2,934.11,70.74,10528,4,0.0,1,20.94,-98.71
83.26,2,935.09,70.27,10459,4,0.0,1,21.91,-98.62
83.31,2,936.06,69.9,10404,4,0.0,1,22.88,-98.5
83.36,2,937.03,69.62,10363,4,0.0,1,23.84,-98.36
83.41,2,938.0,69.46,10338,4,0.0,1,24.79,-98.19
83.46,2,938.96,69.4,10329,4,96.3,0,25.73,-97.99
83.51,2,939.93,69.45,10337,4,100.0,0,26.67,-97.77
83.56,2,940.89,69.61,10360,4,100.0,0,27.6,-97.52
83.61,2,941.86,69.88,10400,4,100.0,0,28.53,-97.25
83.66,2,942.83,70.26,10457,4,100.0,0,29.46,-96.95
83.71,2,943.81,70.76,10532,4,100.0,0,30.38,-96.62
83.76,2,944.8,71.38,10624,4,100.0,0,31.3,-96.27
83.81,2,945.8,72.11,10733,4,100.0,0,32.22,-95.89
83.86,2,946.81,73.04,10872,4,100.0,0,33.14,-95.47
83.91,2,947.83,74.1,11029,4,100.0,0,34.06,-95.03
83.96,2,948.86,75.18,11190,4,100.0,0,34.99,-94.56
84.01,2,949.92,76.26,11351,4,100.0,0,35.91,-94.06
84.06,2,950.98,77.34,11512,4,100.0,0,36.83,-93.53
84.11,2,952.06,78.42,11672,4,100.0,0,37.76,-92.96
84.16,2,953.16,79.5,11833,4,100.0,0,38.68,-92.37
84.21,2,954.27,80.58,11994,4,78.2,0,39.6,-91.75
84.26,2,955.4,81.66,12155,4,20.0,0,40.53,-91.1
84.31,2,956.54,82.74,12315,4,20.0,0,41.45,-90.43
84.36,2,957.7,83.82,12476,4,20.0,0,42.37,-89.73
84.41,2,958.87,84.9,11004,5,20.0,0,43.29,-89.01
84.46,2,960.06,85.98,10897,5,20.0,0,44.21,-88.26
84.51,2,961.26,87.06,11034,5,40.6,0,45.14,-87.49
84.56,2,962.47,88.14,11171,5,100.0,0,46.06,-86.7
84.61,2,963.71,89.22,11307,5,100.0,0,47.0,-85.9
84.66,2,964.95,90.3,11444,5,100.0,0,47.93,-85.08
84.71,2,966.21,91.38,11581,5,100.0,0,48.88,-84.25
84.76,2,967.49,92.46,11718,5,100.0,0,49.84,-83.4
84.81,2,968.78,92.37,11706,5,22.4,1,50.81,-82.56
84.86,2,970.05,90.21,11433,5,0.0,1,51.77,-81.73
84.91,2,971.28,87.78,11125,5,0.0,1,52.72,-80.94
84.96,2,972.48,85.35,11713,5,0.0,1,53.65,-80.18
85.01,2,973.65,82.92,12342,4,0.0,1,54.56,-79.45
85.06,2,974.78,80.49,11980,4,0.0,1,55.47,-78.76
85.11,2,975.89,78.06,11619,4,0.0,1,56.36,-78.11
85.16,2,976.95,75.63,11257,4,0.0,1,57.23,-77.51
85.21,2,977.99,73.2,10895,4,0.0,1,58.1,-76.94
85.26,2,978.99,71.06,10576,4,0.0,1,58.95,-76.41
85.31,2,979.97,69.69,10373,4,0.0,1,59.79,-75.92
85.36,2,980.93,68.84,10246,4,0.0,1,60.64,-75.46
85.41,2,981.88,68.32,10169,4,0.0,1,61.49,-75.03
85.46,2,982.83,68.18,10147,4,82.9,0,62.34,-74.62
85.51,2,983.78,68.4,10181,4,100.0,0,63.21,-74.24
85.56,2,984.73,69.0,10270,4,100.0,0,64.1,-73.88
85.61,2,985.7,69.97,10414,4,100.0,0,65.0,-73.54
85.66,2,986.68,71.05,10575,4,100.0,0,65.93,-73.22
85.71,2,987.67,72.13,10736,4,100.0,0,66.87,-72.92
85.76,2,988.68,73.21,10896,4,100.0,0,67.84,-72.65
85.81,2,989.7,74.29,11057,4,100.0,0,68.83,-72.39
85.86,2,990.74,75.37,11218,4,100.0,0,69.85,-72.15
85.91,2,991.8,76.45,11379,4,100.0,0,70.88,-71.93
85.96,2,992.87,77.53,11539,4,100.0,0,71.93,-71.73
86.01,2,993.95,78.61,11700,4,100.0,0,72.99,-71.55
86.06,2,995.05,79.69,11861,4,100.0,0,74.08,-71.39
86.11,2,996.16,80.77,12022,4,86.9,0,75.19,-71.24
86.16,2,997.29,81.85,12182,4,20.0,0,76.31,-71.11
86.21,2,998.44,82.93,12343,4,20.0,0,77.45,-70.99
86.26,2,999.6,84.01,12504,4,20.0,0,78.6,-70.88
86.31,2,1000.77,85.09,11211,5,20.0,0,79.77,-70.79
86.36,2,1001.96,86.17,10920,5,20.0,0,80.96,-70.71
86.41,2,1003.16,87.25,11057,5,33.1,0,82.16,-70.64
86.46,2,1004.38,88.33,11194,5,100.0,0,83.38,-70.57
86.51,2,1005.62,89.41,11331,5,100.0,0,84.61,-70.52
86.56,2,1006.87,90.49,11468,5,100.0,0,85.86,-70.47
86.61,2,1008.13,91.57,11605,5,100.0,0,87.12,-70.43
86.66,2,1009.41,92.65,11742,5,100.0,0,88.4,-70.4
86.71,2,1010.7,93.73,11879,5,100.0,0,89.7,-70.37
86.76,2,1012.01,94.81,12015,5,100.0,0,91.0,-70.34
86.81,2,1013.34,95.89,12152,5,100.0,0,92.33,-70.32
86.86,2,1014.68,96.97,12289,5,45.8,0,93.67,-70.3
86.91,2,1016.03,98.05,12426,5,20.0,0,95.02,-70.28
86.96,2,1017.4,99.13,12563,5,20.0,0,96.39,-70.26
87.01,2,1018.79,100.21,11408,6,20.0,0,97.77,-70.24
87.06,2,1020.18,101.29,11177,6,20.0,0,99.17,-70.22
87.11,2,1021.6,102.37,11296,6,67.9,0,100.59,-70.2
87.16,2,1023.03,103.45,11415,6,100.0,0,102.02,-70.18
87.21,2,1024.47,104.53,11534,6,100.0,0,103.46,-70.16
87.26,2,1025.93,105.61,11653,6,100.0,0,104.92,-70.13
87.31,2,1027.4,106.2,11719,6,100.0,0,106.39,-70.1
87.36,2,1028.88,106.2,11719,6,100.0,0,107.87,-70.07
87.41,2,1030.35,106.2,11719,6,100.0,0,109.34,-70.03
87.46,2,1031.83,106.2,11719,6,100.0,0,110.82,-69.99
87.51,2,1033.3,106.2,11719,6,100.0,0,112.29,-69.94
87.56,2,1034.78,106.2,11719,6,100.0,0,113.76,-69.89
87.61,2,1036.25,106.2,11719,6,100.0,0,115.24,-69.83
87.66,2,1037.73,106.2,11719,6,100.0,0,116.71,-69.77
87.71,2,1039.2,106.2,11719,6,100.0,0,118.18,-69.7
87.76,2,1040.68,106.2,11719,6,100.0,0,119.66,-69.62
87.81,2,1042.15,106.2,11719,6,100.0,0,121.13,-69.54
87.86,2,1043.63,106.2,11719,6,100.0,0,122.6,-69.45
87.91,2,1045.1,106.2,11719,6,100.0,0,124.07,-69.36
87.96,2,1046.58,106.2,11719,6,100.0,0,125.55,-69.25
88.01,2,1048.05,106.2,11719,6,100.0,0,127.02,-69.14
88.06,2,1049.53,106.2,11719,6,100.0,0,128.49,-69.02
88.11,2,1051.0,106.2,11719,6,100.0,0,129.96,-68.9
88.16,2,1052.48,106.2,11719,6,100.0,0,131.42,-68.76
88.21,2,1053.95,106.2,11719,6,100.0,0,132.89,-68.62
88.26,2,1055.43,106.2,11719,6,100.0,0,134.36,-68.47
88.31,2,1056.9,106.2,11719,6,100.0,0,135.83,-68.31
88.36,2,1058.38,106.2,11719,6,100.0,0,137.29,-68.14
88.41,2,1059.85,106.2,11719,6,100.0,0,138.76,-67.96
88.46,2,1061.33,106.2,11719,6,100.0,0,140.22,-67.78
88.51,2,1062.8,106.2,11719,6,100.0,0,141.68,-67.58
88.56,2,1064.28,106.2,11719,6,100.0,0,143.14,-67.38
88.61,2,1065.75,106.2,11719,6,100.0,0,144.6,-67.16
88.66,2,1067.23,106.2,11719,6,100.0,0,146.06,-66.94
88.71,2,1068.7,106.2,11719,6,100.0,0,147.52,-66.71
88.76,2,1070.18,106.2,11719,6,100.0,0,148.97,-66.47
88.81,2,1071.65,106.2,11719,6,100.0,0,150.42,-66.22
88.86,2,1073.13,106.2,11719,6,100.0,0,151.88,-65.95
88.91,2,1074.6,106.2,11719,6,100.0,0,153.33,-65.68
88.96,2,1076.08,106.2,11719,6,100.0,0,154.77,-65.4
89.01,2,1077.55,106.2,11719,6,100.0,0,156.22,-65.11
89.06,2,1079.03,106.2,11719,6,100.0,0,157.66,-64.81
89.11,2,1080.5,106.2,11719,6,100.0,0,159.1,-64.49
89.16,2,1081.98,106.2,11719,6,100.0,0,160.54,-64.17
89.21,2,1083.45,106.2,11719,6,100.0,0,161.98,-63.83
89.26,2,1084.93,106.2,11719,6,100.0,0,163.41,-63.49
89.31,2,1086.4,106.2,11719,6,100.0,0,164.85,-63.13
89.36,2,1087.88,106.2,11719,6,100.0,0,166.27,-62.77
89.41,2,1089.35,106.2,11719,6,100.0,0,167.7,-62.39
89.46,2,1090.83,106.2,11719,6,100.0,0,169.12,-62.0
89.51,2,1092.3,106.2,11719,6,100.0,0,170.54,-61.6
89.56,2,1093.78,106.2,11719,6,100.0,0,171.96,-61.19
89.61,2,1095.25,106.2,11719,6,100.0,0,173.37,-60.77
